iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,life_expectancy,DateTime_Out,Entity,Code,Right_Date,Stay at home requirements (OxBSG),Right_DateTime_Out
GRC,Europe,Greece,2020-03-13,133.0,34.0,1.0,0.0,12.76,3.262,0.096,0.0,520.0,2700.0,0.259,0.05,228.0,0.022,0.063,samples tested,40.74,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-03-13,Greece,GRC,"Mar 13, 2020",0,2020-03-13
GRC,Europe,Greece,2020-03-14,190.0,57.0,1.0,0.0,18.229,5.469,0.096,0.0,700.0,3400.0,0.326,0.067,302.0,0.029,0.069,samples tested,54.63,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-03-14,Greece,GRC,"Mar 14, 2020",0,2020-03-14
GRC,Europe,Greece,2020-03-15,228.0,38.0,3.0,2.0,21.875,3.646,0.288,0.192,600.0,4000.0,0.384,0.058,362.0,0.035,0.064,samples tested,54.63,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-03-15,Greece,GRC,"Mar 15, 2020",0,2020-03-15
GRC,Europe,Greece,2020-03-16,331.0,103.0,4.0,1.0,31.757,9.882,0.384,0.096,320.0,4320.0,0.414,0.031,382.0,0.037,0.096,samples tested,54.63,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-03-16,Greece,GRC,"Mar 16, 2020",0,2020-03-16
GRC,Europe,Greece,2020-03-21,495.0,31.0,8.0,3.0,47.491,2.974,0.768,0.288,658.0,7830.0,0.751,0.063,633.0,0.061,0.069,samples tested,74.07,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-03-21,Greece,GRC,"Mar 21, 2020",0,2020-03-21
GRC,Europe,Greece,2020-03-22,530.0,35.0,13.0,5.0,50.849,3.358,1.247,0.48,176.0,8006.0,0.768,0.017,572.0,0.055,0.075,samples tested,74.07,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-03-22,Greece,GRC,"Mar 22, 2020",0,2020-03-22
GRC,Europe,Greece,2020-03-23,624.0,94.0,15.0,2.0,59.867,9.018,1.439,0.192,638.0,8644.0,0.829,0.061,618.0,0.059,0.068,samples tested,84.26,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-03-23,Greece,GRC,"Mar 23, 2020",2,2020-03-23
GRC,Europe,Greece,2020-03-24,695.0,71.0,17.0,2.0,66.679,6.812,1.631,0.192,427.0,9071.0,0.87,0.041,559.0,0.054,0.08800000000000001,samples tested,84.26,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-03-24,Greece,GRC,"Mar 24, 2020",2,2020-03-24
GRC,Europe,Greece,2020-03-25,743.0,48.0,20.0,3.0,71.284,4.605,1.919,0.288,1424.0,10495.0,1.007,0.137,642.0,0.062,0.079,samples tested,84.26,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-03-25,Greece,GRC,"Mar 25, 2020",2,2020-03-25
GRC,Europe,Greece,2020-03-28,966.0,74.0,28.0,2.0,92.679,7.1,2.686,0.192,886.0,14363.0,1.378,0.085,933.0,0.09,0.07200000000000001,samples tested,84.26,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-03-28,Greece,GRC,"Mar 28, 2020",2,2020-03-28
GRC,Europe,Greece,2020-03-29,1061.0,95.0,32.0,4.0,101.794,9.114,3.07,0.384,788.0,15151.0,1.454,0.076,1021.0,0.098,0.07400000000000001,samples tested,84.26,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-03-29,Greece,GRC,"Mar 29, 2020",2,2020-03-29
GRC,Europe,Greece,2020-03-30,1156.0,95.0,38.0,6.0,110.908,9.114,3.646,0.576,810.0,15961.0,1.531,0.078,1045.0,0.1,0.073,samples tested,84.26,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-03-30,Greece,GRC,"Mar 30, 2020",2,2020-03-30
GRC,Europe,Greece,2020-03-31,1212.0,56.0,43.0,5.0,116.281,5.373,4.125,0.48,771.0,16732.0,1.605,0.074,1094.0,0.105,0.068,samples tested,84.26,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-03-31,Greece,GRC,"Mar 31, 2020",2,2020-03-31
GRC,Europe,Greece,2020-04-01,1314.0,102.0,49.0,6.0,126.067,9.786,4.701,0.576,618.0,17350.0,1.665,0.059,979.0,0.094,0.083,samples tested,84.26,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-04-01,Greece,GRC,"Apr 1, 2020",2,2020-04-01
GRC,Europe,Greece,2020-04-02,1375.0,61.0,50.0,1.0,131.919,5.852,4.797,0.096,1494.0,18844.0,1.808,0.143,980.0,0.094,0.081,samples tested,84.26,10423056.0,83.479,45.3,20.396,14.524,24574.382,175.695,4.55,35.3,52.0,82.24,2020-04-02,Greece,GRC,"Apr 2, 2020",2,2020-04-02
